text,label,severity,is_implicit,is_sarcasm,target_group,target_type,directness,call_to_action,tone,emotion,profanity_count,platform,domain,region,confidence,annotator_id
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.95,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,chat,education,india,0.96,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.97,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.98,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,general,general,urban_india,0.99,A1
आम्ही गरम चहासोबत नाश्ता केला आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.95,A1
शाळेत क्रिकेट सामन्यावर गप्पा मारल्या म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.96,A1
घरी मुलांच्या अभ्यासाला मदत केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,news,health,india,0.97,A1
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.98,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.99,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,social_media,sports,urban_india,0.95,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.96,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.97,A1
आम्ही गरम चहासोबत नाश्ता केला आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,chat,education,india,0.98,A1
शाळेत क्रिकेट सामन्यावर गप्पा मारल्या म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.99,A1
घरी मुलांच्या अभ्यासाला मदत केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.95,A1
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,general,general,urban_india,0.96,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.97,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.98,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,news,health,india,0.99,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.95,A1
आम्ही गरम चहासोबत नाश्ता केला आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.96,A1
शाळेत क्रिकेट सामन्यावर गप्पा मारल्या म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,social_media,sports,urban_india,0.97,A1
घरी मुलांच्या अभ्यासाला मदत केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.98,A1
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.99,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,chat,education,india,0.95,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.96,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.97,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,general,general,urban_india,0.98,A1
आम्ही गरम चहासोबत नाश्ता केला आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.99,A1
शाळेत क्रिकेट सामन्यावर गप्पा मारल्या म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.95,A1
घरी मुलांच्या अभ्यासाला मदत केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,news,health,india,0.96,A1
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.97,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.98,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,social_media,sports,urban_india,0.99,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.95,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.96,A1
आम्ही गरम चहासोबत नाश्ता केला आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,chat,education,india,0.97,A1
शाळेत क्रिकेट सामन्यावर गप्पा मारल्या म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.98,A1
घरी मुलांच्या अभ्यासाला मदत केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,news,health,india,0.99,A1
पुण्यात पावसानंतरचा सुगंध अनुभवला।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,general,general,urban_india,0.95,A1
मुंबईत कुटुंबासोबत जेवण बनवले आणि छान वाटले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,education,india,0.96,A1
डॉक्टरांनी आरोग्य तपासणीचा अहवाल पाहिला म्हणून मन शांत झाले।,non_hate,none,False,False,none,none,none,False,neutral,none,0,social_media,sports,urban_india,0.97,A1
ऑफिसमध्ये मोहल्ल्यात स्वच्छता मोहीम केली सगळे आनंदी झाले।,non_hate,none,False,False,none,none,none,False,neutral,joy,0,news,health,india,0.98,A1
आज थंड वाऱ्यात फेरफटका मारला।,non_hate,none,False,False,none,none,none,False,neutral,none,0,general,general,urban_india,0.99,A1
अशा बायकांना कोणत्याही मोठ्या पदावर बसवू नका.,hate,moderate,False,False,gender,community,direct,True,aggressive,anger,0,social_media,general,urban_india,0.82,A1
"ऑनलाइन, त्या धर्माच्या लोकांना आपल्या भागातून हाकलून द्या.",hate,severe,False,False,religion,community,direct,True,aggressive,anger,0,political_speech,religious,urban_india,0.84,A1
"सभेत, त्या जातीच्या लोकांना गावच्या बैठकीत जागा देऊ नका.",hate,moderate,False,False,caste,community,direct,True,aggressive,anger,0,chat,political,india,0.86,A1
"पोस्टमध्ये, बाहेरून आलेल्यांना शहराबाहेर फेका.",hate,severe,False,False,nationality,community,direct,True,aggressive,anger,0,news,political,urban_india,0.88,A1
"त्या पक्षाचे समर्थक किडे आहेत, त्यांना चिरडून टाका.",hate,severe,False,False,political,ideology,direct,True,aggressive,anger,0,political_speech,political,urban_india,0.9,A1
"ऑनलाइन, तो हरामखोर माणूस संपवून टाकायला हवा.",hate,severe,False,False,individual,individual,direct,True,aggressive,anger,1,social_media,general,india,0.92,A1
"सभेत, या स्त्रिया फक्त घरात बसण्यासाठीच योग्य आहेत.",hate,moderate,False,False,gender,community,direct,False,dismissive,anger,0,chat,general,urban_india,0.94,A1
"पोस्टमध्ये, त्या पंथाचे लोक नेहमी गोंधळच घालतात.",hate,moderate,False,False,religion,community,direct,False,dismissive,anger,0,social_media,religious,urban_india,0.96,A1
तो नीच जातीतला माणूस कुणावरही विश्वास ठेवू देत नाही.,hate,moderate,False,False,caste,community,direct,False,dismissive,anger,1,chat,general,india,0.98,A1
"ऑनलाइन, परराज्यातून आलेले लोक इथलं वातावरण बिघडवतात.",hate,moderate,False,False,nationality,community,direct,False,dismissive,anger,0,news,political,urban_india,0.82,A1
"सभेत, त्या विचारसरणीचे लोक समाजावरचा डाग आहेत.",hate,moderate,False,False,political,ideology,direct,False,dismissive,anger,0,social_media,political,urban_india,0.84,A1
"पोस्टमध्ये, तो माणूस पूर्ण गावासाठी अपशकून आहे.",hate,moderate,False,False,individual,individual,direct,False,dismissive,anger,0,chat,general,india,0.86,A1
अशा बायकांना कोणत्याही मोठ्या पदावर बसवू नका.,hate,moderate,False,False,gender,community,direct,True,aggressive,anger,0,social_media,general,urban_india,0.88,A1
"ऑनलाइन, त्या धर्माच्या लोकांना आपल्या भागातून हाकलून द्या.",hate,severe,False,False,religion,community,direct,True,aggressive,anger,0,political_speech,religious,urban_india,0.9,A1
"सभेत, त्या जातीच्या लोकांना गावच्या बैठकीत जागा देऊ नका.",hate,moderate,False,False,caste,community,direct,True,aggressive,anger,0,chat,political,india,0.92,A1
"पोस्टमध्ये, बाहेरून आलेल्यांना शहराबाहेर फेका.",hate,severe,False,False,nationality,community,direct,True,aggressive,anger,0,news,political,urban_india,0.94,A1
"त्या पक्षाचे समर्थक किडे आहेत, त्यांना चिरडून टाका.",hate,severe,False,False,political,ideology,direct,True,aggressive,anger,0,political_speech,political,urban_india,0.96,A1
"ऑनलाइन, तो हरामखोर माणूस संपवून टाकायला हवा.",hate,severe,False,False,individual,individual,direct,True,aggressive,anger,1,social_media,general,india,0.98,A1
"सभेत, या स्त्रिया फक्त घरात बसण्यासाठीच योग्य आहेत.",hate,moderate,False,False,gender,community,direct,False,dismissive,anger,0,chat,general,urban_india,0.82,A1
"पोस्टमध्ये, त्या पंथाचे लोक नेहमी गोंधळच घालतात.",hate,moderate,False,False,religion,community,direct,False,dismissive,anger,0,social_media,religious,urban_india,0.84,A1
तो नीच जातीतला माणूस कुणावरही विश्वास ठेवू देत नाही.,hate,moderate,False,False,caste,community,direct,False,dismissive,anger,1,chat,general,india,0.86,A1
"ऑनलाइन, परराज्यातून आलेले लोक इथलं वातावरण बिघडवतात.",hate,moderate,False,False,nationality,community,direct,False,dismissive,anger,0,news,political,urban_india,0.88,A1
"सभेत, त्या विचारसरणीचे लोक समाजावरचा डाग आहेत.",hate,moderate,False,False,political,ideology,direct,False,dismissive,anger,0,social_media,political,urban_india,0.9,A1
"पोस्टमध्ये, तो माणूस पूर्ण गावासाठी अपशकून आहे.",hate,moderate,False,False,individual,individual,direct,False,dismissive,anger,0,chat,general,india,0.92,A1
अशा बायकांना कोणत्याही मोठ्या पदावर बसवू नका.,hate,moderate,False,False,gender,community,direct,True,aggressive,anger,0,social_media,general,urban_india,0.94,A1
"ऑनलाइन, त्या धर्माच्या लोकांना आपल्या भागातून हाकलून द्या.",hate,severe,False,False,religion,community,direct,True,aggressive,anger,0,political_speech,religious,urban_india,0.96,A1
"सभेत, त्या जातीच्या लोकांना गावच्या बैठकीत जागा देऊ नका.",hate,moderate,False,False,caste,community,direct,True,aggressive,anger,0,chat,political,india,0.98,A1
"पोस्टमध्ये, बाहेरून आलेल्यांना शहराबाहेर फेका.",hate,severe,False,False,nationality,community,direct,True,aggressive,anger,0,news,political,urban_india,0.82,A1
"त्या पक्षाचे समर्थक किडे आहेत, त्यांना चिरडून टाका.",hate,severe,False,False,political,ideology,direct,True,aggressive,anger,0,political_speech,political,urban_india,0.84,A1
"ऑनलाइन, तो हरामखोर माणूस संपवून टाकायला हवा.",hate,severe,False,False,individual,individual,direct,True,aggressive,anger,1,social_media,general,india,0.86,A1
"सभेत, या स्त्रिया फक्त घरात बसण्यासाठीच योग्य आहेत.",hate,moderate,False,False,gender,community,direct,False,dismissive,anger,0,chat,general,urban_india,0.88,A1
"पोस्टमध्ये, त्या पंथाचे लोक नेहमी गोंधळच घालतात.",hate,moderate,False,False,religion,community,direct,False,dismissive,anger,0,social_media,religious,urban_india,0.9,A1
तो नीच जातीतला माणूस कुणावरही विश्वास ठेवू देत नाही.,hate,moderate,False,False,caste,community,direct,False,dismissive,anger,1,chat,general,india,0.92,A1
"ऑनलाइन, परराज्यातून आलेले लोक इथलं वातावरण बिघडवतात.",hate,moderate,False,False,nationality,community,direct,False,dismissive,anger,0,news,political,urban_india,0.94,A1
"सभेत, त्या विचारसरणीचे लोक समाजावरचा डाग आहेत.",hate,moderate,False,False,political,ideology,direct,False,dismissive,anger,0,social_media,political,urban_india,0.96,A1
"पोस्टमध्ये, तो माणूस पूर्ण गावासाठी अपशकून आहे.",hate,moderate,False,False,individual,individual,direct,False,dismissive,anger,0,chat,general,india,0.98,A1
अशा बायकांना कोणत्याही मोठ्या पदावर बसवू नका.,hate,moderate,False,False,gender,community,direct,True,aggressive,anger,0,social_media,general,urban_india,0.82,A1
"ऑनलाइन, त्या धर्माच्या लोकांना आपल्या भागातून हाकलून द्या.",hate,severe,False,False,religion,community,direct,True,aggressive,anger,0,political_speech,religious,urban_india,0.84,A1
"सभेत, त्या जातीच्या लोकांना गावच्या बैठकीत जागा देऊ नका.",hate,moderate,False,False,caste,community,direct,True,aggressive,anger,0,chat,political,india,0.86,A1
"पोस्टमध्ये, बाहेरून आलेल्यांना शहराबाहेर फेका.",hate,severe,False,False,nationality,community,direct,True,aggressive,anger,0,news,political,urban_india,0.88,A1
महिलांना जबाबदारी दिली की शेवटी गोंधळ होणारच.,hate,mild,True,False,gender,community,indirect,False,dismissive,disgust,0,news,general,urban_india,0.76,A1
तो समुदाय वाढला की परिसराचा रंग बदलतोच.,hate,mild,True,False,religion,community,indirect,False,dismissive,fear,0,chat,religious,urban_india,0.78,A1
काही घरांची ओळख त्यांच्या वागण्यातून लगेच कळते.,hate,mild,True,False,caste,community,indirect,False,dismissive,disgust,0,chat,general,india,0.8,A1
बाहेरचे लोक आले की मुंबईत सुरक्षित वाटत नाही.,hate,mild,True,False,nationality,community,indirect,False,dismissive,fear,0,news,political,urban_india,0.82,A1
त्या पक्षाच्या लोकांपासून थोडं लांब राहिलेलंच बरं.,hate,mild,True,False,political,ideology,indirect,False,dismissive,disgust,0,social_media,political,urban_india,0.84,A1
तो आला की खोलीतलं वातावरणच खराब होतं.,hate,mild,True,False,individual,individual,indirect,False,dismissive,fear,0,chat,general,india,0.86,A1
महिलांना जबाबदारी दिली की शेवटी गोंधळ होणारच.,hate,mild,True,False,gender,community,indirect,False,dismissive,disgust,0,news,general,urban_india,0.88,A1
तो समुदाय वाढला की परिसराचा रंग बदलतोच.,hate,mild,True,False,religion,community,indirect,False,dismissive,fear,0,chat,religious,urban_india,0.76,A1
काही घरांची ओळख त्यांच्या वागण्यातून लगेच कळते.,hate,mild,True,False,caste,community,indirect,False,dismissive,disgust,0,chat,general,india,0.78,A1
बाहेरचे लोक आले की मुंबईत सुरक्षित वाटत नाही.,hate,mild,True,False,nationality,community,indirect,False,dismissive,fear,0,news,political,urban_india,0.8,A1
"हो हो, बायका तर भावना बाजूला ठेवूनच निर्णय घेतात, नाही का?",hate,mild,False,True,gender,community,indirect,False,sarcastic,disgust,0,social_media,general,urban_india,0.8,A1
"वा, त्या समुदायाची सहिष्णुता तर फार प्रसिद्ध आहे.",hate,mild,False,True,religion,community,indirect,False,sarcastic,disgust,0,social_media,religious,urban_india,0.82,A1
"हो, बाहेरचे लोक आले की पुण्याची संस्कृतीच फुलते म्हणे.",hate,mild,False,True,nationality,community,indirect,False,sarcastic,disgust,0,social_media,political,india,0.84,A1
"काय सुंदर विचारसरणी आहे, फक्त द्वेष पसरवते.",hate,mild,False,True,political,ideology,indirect,False,sarcastic,disgust,0,news,political,urban_india,0.86,A1
"अर्थातच, जात पाहून भेदभाव महाराष्ट्रात अजिबात होत नाही.",hate,mild,False,True,caste,community,indirect,False,sarcastic,disgust,0,chat,political,urban_india,0.88,A1
"वा, तो माणूस किती छान, सगळ्यांचं आयुष्य बिघडवतो.",hate,mild,False,True,individual,individual,indirect,False,sarcastic,disgust,0,chat,general,india,0.9,A1
"हो हो, बायका तर भावना बाजूला ठेवूनच निर्णय घेतात, नाही का?",hate,mild,False,True,gender,community,indirect,False,sarcastic,disgust,0,social_media,general,urban_india,0.8,A1
"वा, त्या समुदायाची सहिष्णुता तर फार प्रसिद्ध आहे.",hate,mild,False,True,religion,community,indirect,False,sarcastic,disgust,0,social_media,religious,urban_india,0.82,A1
"हो, बाहेरचे लोक आले की पुण्याची संस्कृतीच फुलते म्हणे.",hate,mild,False,True,nationality,community,indirect,False,sarcastic,disgust,0,social_media,political,india,0.84,A1
"काय सुंदर विचारसरणी आहे, फक्त द्वेष पसरवते.",hate,mild,False,True,political,ideology,indirect,False,sarcastic,disgust,0,news,political,urban_india,0.86,A1
"तू अगदी बावळट आहेस, नीट विचार कर.",offensive,mild,False,True,individual,individual,direct,False,aggressive,anger,1,chat,general,urban_india,0.83,A1
काय भंगार बोलतोयस तू.,offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,1,social_media,general,india,0.85,A1
हा माणूस फारच उर्मट आणि निकम्मा आहे.,offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,general,general,urban_india,0.87,A1
तुझं उत्तर फारच ढिसाळ आहे.,offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,1,chat,general,india,0.89,A1
फालतू बडबड बंद कर.,offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,social_media,general,urban_india,0.91,A1
"तू अगदी बावळट आहेस, नीट विचार कर.",offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,1,general,general,india,0.93,A1
काय भंगार बोलतोयस तू.,offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,chat,general,urban_india,0.95,A1
हा माणूस फारच उर्मट आणि निकम्मा आहे.,offensive,moderate,False,True,individual,individual,direct,False,dismissive,disgust,1,social_media,general,india,0.97,A1
तुझं उत्तर फारच ढिसाळ आहे.,offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,general,general,urban_india,0.83,A1
फालतू बडबड बंद कर.,offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,1,chat,general,india,0.85,A1
"तू अगदी बावळट आहेस, नीट विचार कर.",offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,social_media,general,urban_india,0.87,A1
काय भंगार बोलतोयस तू.,offensive,moderate,False,False,individual,individual,direct,False,dismissive,disgust,1,general,general,india,0.89,A1
हा माणूस फारच उर्मट आणि निकम्मा आहे.,offensive,mild,False,False,individual,individual,direct,False,aggressive,anger,1,chat,general,urban_india,0.91,A1
माझ्या छातीत कालपासून दुखत आहे.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,chat,health,urban_india,0.86,A1
मला ताप आला आहे आणि अंग दुखत आहे.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,general,health,india,0.88,A1
घशात सूज आहे आणि गिळताना त्रास होतो.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,social_media,health,urban_india,0.9,A1
उभे राहिल्यावर चक्कर येते.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,chat,health,india,0.92,A1
पाठीमध्ये खूप वेदना आहेत.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,general,health,urban_india,0.94,A1
माझ्या छातीत कालपासून दुखत आहे.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,social_media,health,india,0.96,A1
मला ताप आला आहे आणि अंग दुखत आहे.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,chat,health,urban_india,0.98,A1
घशात सूज आहे आणि गिळताना त्रास होतो.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,general,health,india,0.86,A1
उभे राहिल्यावर चक्कर येते.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,social_media,health,urban_india,0.88,A1
पाठीमध्ये खूप वेदना आहेत.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,chat,health,india,0.9,A1
माझ्या छातीत कालपासून दुखत आहे.,health_issue,none,False,False,none,none,none,False,fearful,fear,0,general,health,urban_india,0.92,A1
मला ताप आला आहे आणि अंग दुखत आहे.,health_issue,none,False,False,none,none,none,False,neutral,sadness,0,social_media,health,india,0.94,A1
"मागील एका आठवड्यापासून तीव्र वेदना होत आहे घसा मध्ये, जे जात नाही.",health_issue,none,False,False,none,none,none,False,neutral,none,0,social_media,health,india,0.82,A20
"मी थकलो आहे – हे कम्युनिस्ट विश्वास ठेवण्यासारखे नाहीत, यांचा नाश झाला पाहिजे.",hate,mild,True,False,political,ideology,indirect,True,aggressive,disgust,1,social_media,general,india,0.87,A9
माझे गहू पीक चांगले आले.,non_hate,none,False,False,none,none,none,False,neutral,none,0,political_speech,general,urban_india,0.86,A12
"मागील एका आठवड्यापासून सतत थकवा होत आहे कमर मध्ये, जे जात नाही.",health_issue,none,False,False,none,none,none,False,fearful,pain,0,political_speech,health,urban_india,0.96,synthetic
हा काय जातीय चालू आहे? काही बरोबर करू शकत नाहीस?,offensive,severe,False,False,none,none,systemic,False,dismissive,anger,1,news,general,rural_india,0.88,synthetic
पूजेनंतर प्रसाद वाटप केला.,non_hate,none,False,False,none,none,none,False,neutral,joy,0,news,education,rural_india,0.88,A15
इतिहास आपल्याला दोषी ठरवेल जर आम्ही आरक्षण समर्थक ला आमच्या मूल्यांच्या विरोधात आहेत दिले.,hate,mild,True,False,political,ideology,indirect,False,aggressive,anger,1,news,political,urban_india,0.88,synthetic
"मी तुझ्या बेवकूफ नखऱ्यांनी बोक्या थकलो आहे, औकातहीन.",offensive,mild,False,False,individual,individual,systemic,False,dismissive,anger,2,chat,health,india,0.9,synthetic
मी काहीही केले तरी सांध्याला सूज कायम आहे आणि झोप उडाली आहे.,health_issue,none,False,False,none,none,none,False,neutral,fear,0,chat,health,rural_india,0.85,A19
गावात भोजनाचा कार्यक्रम होता.,non_hate,none,False,False,none,none,none,False,neutral,joy,0,social_media,health,india,0.82,A18
इतिहास आपल्याला दोषी ठरवेल जर आम्ही बौद्ध ला गुंड आहेत दिले.,hate,mild,False,False,religion,community,systemic,False,aggressive,anger,1,social_media,general,urban_india,0.91,A1
दररोज हे मुली रोग पसरवतात आणि कोणी काही करत नाही.,hate,severe,False,False,gender,ideology,direct,False,fearful,fear,1,political_speech,general,rural_india,0.95,synthetic
"मी थकलो आहे – हे गुजराती रोग पसरवतात, यांचा नाश झाला पाहिजे.",hate,mild,False,False,nationality,community,systemic,False,aggressive,anger,1,news,political,india,0.88,A8
हा काय भोसडीचा चालू आहे? काही बरोबर करू शकत नाहीस?,offensive,moderate,False,False,individual,individual,direct,False,aggressive,anger,1,political_speech,general,rural_india,0.85,A15
"हा साल्या तुझ्यामुळे आहे, बेवकूफ.",offensive,mild,False,False,none,none,systemic,False,aggressive,fear,2,political_speech,health,urban_india,0.83,A3
"मागील एका आठवड्यापासून सुन्नपणा होत आहे पोट मध्ये, जे जात नाही.",health_issue,none,False,False,none,none,none,False,fearful,pain,0,chat,health,india,0.93,A9
"हा बोक्या तुझ्यामुळे आहे, बेवकूफ.",offensive,mild,False,False,individual,individual,indirect,False,dismissive,anger,2,news,religious,rural_india,0.83,A10
डॉक्टरांनी सांगितले की घसा चा सतत थकवा गंभीर असू शकतो.,health_issue,none,False,False,none,none,none,False,neutral,fear,0,general,health,india,0.85,A11
दररोज हे उत्तर प्रदेशी समाज नष्ट करत आहेत आणि कोणी काही करत नाही.,hate,severe,False,False,nationality,ideology,direct,True,dismissive,anger,1,political_speech,political,rural_india,0.91,synthetic
शेळीचे पिल्लू जन्माला आले.,non_hate,none,False,False,none,none,none,False,neutral,none,0,chat,health,urban_india,0.83,synthetic
